State/UT,District,Gender,Age_Group,Missing_Count
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,Female,16 to 18,32
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,Female,Above 18,179
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,Transgender,Below 12,0
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,Transgender,12 to 16,0
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,Transgender,16 to 18,0
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,Transgender,Above 18,0
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Male,Below 12,0
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Male,12 to 16,1
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Male,16 to 18,2
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Male,Above 18,29
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Female,Below 12,1
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Female,12 to 16,8
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Female,16 to 18,20
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Female,Above 18,98
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Transgender,Below 12,0
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Transgender,12 to 16,0
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Transgender,16 to 18,0
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Transgender,Above 18,0
Chhattisgarh,Sakti,Male,Below 12,0
Chhattisgarh,Sakti,Male,12 to 16,0
Chhattisgarh,Sakti,Male,16 to 18,0
Chhattisgarh,Sakti,Male,Above 18,0
Chhattisgarh,Sakti,Female,Below 12,0
Chhattisgarh,Sakti,Female,12 to 16,0
Chhattisgarh,Sakti,Female,16 to 18,0
Chhattisgarh,Sakti,Female,Above 18,0
Chhattisgarh,Sakti,Transgender,Below 12,0
Chhattisgarh,Sakti,Transgender,12 to 16,0
Chhattisgarh,Sakti,Transgender,16 to 18,0
Chhattisgarh,Sakti,Transgender,Above 18,0
Chhattisgarh,Sarangarh-Bilaigarh,Male,Below 12,3
Chhattisgarh,Sarangarh-Bilaigarh,Male,12 to 16,2
Chhattisgarh,Sarangarh-Bilaigarh,Male,16 to 18,2
Chhattisgarh,Sarangarh-Bilaigarh,Male,Above 18,74
Chhattisgarh,Sarangarh-Bilaigarh,Female,Below 12,6
Chhattisgarh,Sarangarh-Bilaigarh,Female,12 to 16,34
Chhattisgarh,Sarangarh-Bilaigarh,Female,16 to 18,26
Chhattisgarh,Sarangarh-Bilaigarh,Female,Above 18,266
Chhattisgarh,Sarangarh-Bilaigarh,Transgender,Below 12,0
Chhattisgarh,Sarangarh-Bilaigarh,Transgender,12 to 16,5
Chhattisgarh,Sarangarh-Bilaigarh,Transgender,16 to 18,2
Chhattisgarh,Sarangarh-Bilaigarh,Transgender,Above 18,0
Goa,North Goa,Male,Below 12,9
Goa,North Goa,Male,12 to 16,0
Goa,North Goa,Male,16 to 18,0
Goa,North Goa,Male,Above 18,168
Goa,North Goa,Female,Below 12,4
Goa,North Goa,Female,12 to 16,0
Goa,North Goa,Female,16 to 18,0
Goa,North Goa,Female,Above 18,126
Goa,North Goa,Transgender,Below 12,0
Goa,North Goa,Transgender,12 to 16,0
Goa,North Goa,Transgender,16 to 18,0
Goa,North Goa,Transgender,Above 18,13
Goa,South Goa,Male,Below 12,6
Goa,South Goa,Male,12 to 16,1
Goa,South Goa,Male,16 to 18,0
Goa,South Goa,Male,Above 18,145
Goa,South Goa,Female,Below 12,5
Goa,South Goa,Female,12 to 16,0
Goa,South Goa,Female,16 to 18,1
Goa,South Goa,Female,Above 18,147
Goa,South Goa,Transgender,Below 12,0
Goa,South Goa,Transgender,12 to 16,0
Goa,South Goa,Transgender,16 to 18,0
Goa,South Goa,Transgender,Above 18,1
Goa,CID,Male,Below 12,0
Goa,CID,Male,12 to 16,0
Goa,CID,Male,16 to 18,0
Goa,CID,Male,Above 18,12
Goa,CID,Female,Below 12,0
Goa,CID,Female,12 to 16,0
Goa,CID,Female,16 to 18,0
Goa,CID,Female,Above 18,0
Goa,CID,Transgender,Below 12,0
Goa,CID,Transgender,12 to 16,0
Goa,CID,Transgender,16 to 18,0
Goa,CID,Transgender,Above 18,0
Gujarat,Ahmedabad City,Male,Below 12,11
Gujarat,Ahmedabad City,Male,12 to 16,49
Gujarat,Ahmedabad City,Male,16 to 18,16
Gujarat,Ahmedabad City,Male,Above 18,1156
Gujarat,Ahmedabad City,Female,Below 12,13
Gujarat,Ahmedabad City,Female,12 to 16,207
Gujarat,Ahmedabad City,Female,16 to 18,107
Gujarat,Ahmedabad City,Female,Above 18,2384
Gujarat,Ahmedabad City,Transgender,Below 12,0
Gujarat,Ahmedabad City,Transgender,12 to 16,0
Gujarat,Ahmedabad City,Transgender,16 to 18,0
Gujarat,Ahmedabad City,Transgender,Above 18,0
Gujarat,Ahmedabad Rural,Male,Below 12,7
Gujarat,Ahmedabad Rural,Male,12 to 16,0
Gujarat,Ahmedabad Rural,Male,16 to 18,0
Gujarat,Ahmedabad Rural,Male,Above 18,66
Gujarat,Ahmedabad Rural,Female,Below 12,4
Gujarat,Ahmedabad Rural,Female,12 to 16,0
Gujarat,Ahmedabad Rural,Female,16 to 18,1
Gujarat,Ahmedabad Rural,Female,Above 18,118
Gujarat,Ahmedabad Rural,Transgender,Below 12,0
Gujarat,Ahmedabad Rural,Transgender,12 to 16,0
Gujarat,Ahmedabad Rural,Transgender,16 to 18,0
Gujarat,Ahmedabad Rural,Transgender,Above 18,0
Gujarat,Amreli,Male,Below 12,0
Gujarat,Amreli,Male,12 to 16,0
Gujarat,Amreli,Male,16 to 18,0
Gujarat,Amreli,Male,Above 18,28
Gujarat,Amreli,Female,Below 12,0
Gujarat,Amreli,Female,12 to 16,0
Gujarat,Amreli,Female,16 to 18,0
Gujarat,Amreli,Female,Above 18,78
Gujarat,Amreli,Transgender,Below 12,0
Gujarat,Amreli,Transgender,12 to 16,0
Gujarat,Amreli,Transgender,16 to 18,0
Gujarat,Amreli,Transgender,Above 18,0
Gujarat,Anand,Male,Below 12,0
Gujarat,Anand,Male,12 to 16,0
Gujarat,Anand,Male,16 to 18,0
Gujarat,Anand,Male,Above 18,134
Gujarat,Anand,Female,Below 12,0
Gujarat,Anand,Female,12 to 16,0
Gujarat,Anand,Female,16 to 18,0
Gujarat,Anand,Female,Above 18,302
Gujarat,Anand,Transgender,Below 12,0
Gujarat,Anand,Transgender,12 to 16,0
Gujarat,Anand,Transgender,16 to 18,0
Gujarat,Anand,Transgender,Above 18,0
Gujarat,Arvalli,Male,Below 12,4
Gujarat,Arvalli,Male,12 to 16,10
Gujarat,Arvalli,Male,16 to 18,0
Gujarat,Arvalli,Male,Above 18,113
Gujarat,Arvalli,Female,Below 12,1
Gujarat,Arvalli,Female,12 to 16,7
Gujarat,Arvalli,Female,16 to 18,6
Gujarat,Arvalli,Female,Above 18,144
Gujarat,Arvalli,Transgender,Below 12,0
Gujarat,Arvalli,Transgender,12 to 16,0
Gujarat,Arvalli,Transgender,16 to 18,0
Gujarat,Arvalli,Transgender,Above 18,0
Gujarat,Banaskantha,Male,Below 12,4
Gujarat,Banaskantha,Male,12 to 16,8
Gujarat,Banaskantha,Male,16 to 18,0
Gujarat,Banaskantha,Male,Above 18,111
Gujarat,Banaskantha,Female,Below 12,0
Gujarat,Banaskantha,Female,12 to 16,6
Gujarat,Banaskantha,Female,16 to 18,94
Gujarat,Banaskantha,Female,Above 18,302
Gujarat,Banaskantha,Transgender,Below 12,0
Gujarat,Banaskantha,Transgender,12 to 16,0
Gujarat,Banaskantha,Transgender,16 to 18,0
Gujarat,Banaskantha,Transgender,Above 18,0
Gujarat,Bharuch,Male,Below 12,18
Gujarat,Bharuch,Male,12 to 16,1
Gujarat,Bharuch,Male,16 to 18,1
Gujarat,Bharuch,Male,Above 18,182
Gujarat,Bharuch,Female,Below 12,11
Gujarat,Bharuch,Female,12 to 16,3
Gujarat,Bharuch,Female,16 to 18,0
Gujarat,Bharuch,Female,Above 18,206
Gujarat,Bharuch,Transgender,Below 12,0
Gujarat,Bharuch,Transgender,12 to 16,0
Gujarat,Bharuch,Transgender,16 to 18,0
Gujarat,Bharuch,Transgender,Above 18,0
Gujarat,Bhavnagar,Male,Below 12,1
Gujarat,Bhavnagar,Male,12 to 16,1
Gujarat,Bhavnagar,Male,16 to 18,5
Gujarat,Bhavnagar,Male,Above 18,55
Gujarat,Bhavnagar,Female,Below 12,0
Gujarat,Bhavnagar,Female,12 to 16,0
Gujarat,Bhavnagar,Female,16 to 18,16
Gujarat,Bhavnagar,Female,Above 18,136
Gujarat,Bhavnagar,Transgender,Below 12,0
Gujarat,Bhavnagar,Transgender,12 to 16,0
Gujarat,Bhavnagar,Transgender,16 to 18,0
Gujarat,Bhavnagar,Transgender,Above 18,0
Gujarat,Botad,Male,Below 12,0
Gujarat,Botad,Male,12 to 16,0
Gujarat,Botad,Male,16 to 18,0
Gujarat,Botad,Male,Above 18,27
Gujarat,Botad,Female,Below 12,0
Gujarat,Botad,Female,12 to 16,15
Gujarat,Botad,Female,16 to 18,26
Gujarat,Botad,Female,Above 18,77
Gujarat,Botad,Transgender,Below 12,0
Gujarat,Botad,Transgender,12 to 16,0
Gujarat,Botad,Transgender,16 to 18,0
Gujarat,Botad,Transgender,Above 18,0
Gujarat,Chhotaudepur,Male,Below 12,2
Gujarat,Chhotaudepur,Male,12 to 16,0
Gujarat,Chhotaudepur,Male,16 to 18,0
Gujarat,Chhotaudepur,Male,Above 18,19
Gujarat,Chhotaudepur,Female,Below 12,2
Gujarat,Chhotaudepur,Female,12 to 16,1
Gujarat,Chhotaudepur,Female,16 to 18,0
Gujarat,Chhotaudepur,Female,Above 18,26
Gujarat,Chhotaudepur,Transgender,Below 12,0
Gujarat,Chhotaudepur,Transgender,12 to 16,0
Gujarat,Chhotaudepur,Transgender,16 to 18,0
Gujarat,Chhotaudepur,Transgender,Above 18,0
Gujarat,CID Crime,Male,Below 12,0
Gujarat,CID Crime,Male,12 to 16,0
Gujarat,CID Crime,Male,16 to 18,0
Gujarat,CID Crime,Male,Above 18,0
Gujarat,CID Crime,Female,Below 12,0
Gujarat,CID Crime,Female,12 to 16,0
Gujarat,CID Crime,Female,16 to 18,0
Gujarat,CID Crime,Female,Above 18,0
Gujarat,CID Crime,Transgender,Below 12,0
Gujarat,CID Crime,Transgender,12 to 16,0
Gujarat,CID Crime,Transgender,16 to 18,0
Gujarat,CID Crime,Transgender,Above 18,0
Gujarat,Dahod,Male,Below 12,2
Gujarat,Dahod,Male,12 to 16,2
Gujarat,Dahod,Male,16 to 18,2
Gujarat,Dahod,Male,Above 18,25
Gujarat,Dahod,Female,Below 12,7
Gujarat,Dahod,Female,12 to 16,61
Gujarat,Dahod,Female,16 to 18,101
Gujarat,Dahod,Female,Above 18,74
Gujarat,Dahod,Transgender,Below 12,0
Gujarat,Dahod,Transgender,12 to 16,0
Gujarat,Dahod,Transgender,16 to 18,0
Gujarat,Dahod,Transgender,Above 18,0
Gujarat,Dang,Male,Below 12,0
Gujarat,Dang,Male,12 to 16,0
Gujarat,Dang,Male,16 to 18,0
Gujarat,Dang,Male,Above 18,0
Gujarat,Dang,Female,Below 12,0
Gujarat,Dang,Female,12 to 16,0
Gujarat,Dang,Female,16 to 18,0
Gujarat,Dang,Female,Above 18,0
Gujarat,Dang,Transgender,Below 12,0
Gujarat,Dang,Transgender,12 to 16,0
Gujarat,Dang,Transgender,16 to 18,0
Gujarat,Dang,Transgender,Above 18,0
Gujarat,Devbhumi Dwarka,Male,Below 12,0
Gujarat,Devbhumi Dwarka,Male,12 to 16,2
Gujarat,Devbhumi Dwarka,Male,16 to 18,0
Gujarat,Devbhumi Dwarka,Male,Above 18,33
Gujarat,Devbhumi Dwarka,Female,Below 12,0
Gujarat,Devbhumi Dwarka,Female,12 to 16,0
Gujarat,Devbhumi Dwarka,Female,16 to 18,0
Gujarat,Devbhumi Dwarka,Female,Above 18,54
Gujarat,Devbhumi Dwarka,Transgender,Below 12,0
Gujarat,Devbhumi Dwarka,Transgender,12 to 16,0
Gujarat,Devbhumi Dwarka,Transgender,16 to 18,0
Gujarat,Devbhumi Dwarka,Transgender,Above 18,0
Gujarat,Gandhinagar,Male,Below 12,19
Gujarat,Gandhinagar,Male,12 to 16,2
Gujarat,Gandhinagar,Male,16 to 18,0
Gujarat,Gandhinagar,Male,Above 18,206
Gujarat,Gandhinagar,Female,Below 12,23
Gujarat,Gandhinagar,Female,12 to 16,2
Gujarat,Gandhinagar,Female,16 to 18,4
Gujarat,Gandhinagar,Female,Above 18,456
Gujarat,Gandhinagar,Transgender,Below 12,0
Gujarat,Gandhinagar,Transgender,12 to 16,0
Gujarat,Gandhinagar,Transgender,16 to 18,0
Gujarat,Gandhinagar,Transgender,Above 18,0
Gujarat,Gir Somnath,Male,Below 12,2
Gujarat,Gir Somnath,Male,12 to 16,0
Gujarat,Gir Somnath,Male,16 to 18,0
Gujarat,Gir Somnath,Male,Above 18,9
Gujarat,Gir Somnath,Female,Below 12,0
Gujarat,Gir Somnath,Female,12 to 16,5
Gujarat,Gir Somnath,Female,16 to 18,21
Gujarat,Gir Somnath,Female,Above 18,15
Gujarat,Gir Somnath,Transgender,Below 12,0
Gujarat,Gir Somnath,Transgender,12 to 16,0
Gujarat,Gir Somnath,Transgender,16 to 18,0
Gujarat,Gir Somnath,Transgender,Above 18,0
Gujarat,Jamnagar,Male,Below 12,1
Gujarat,Jamnagar,Male,12 to 16,5
Gujarat,Jamnagar,Male,16 to 18,12
Gujarat,Jamnagar,Male,Above 18,63
Gujarat,Jamnagar,Female,Below 12,0
Gujarat,Jamnagar,Female,12 to 16,2
Gujarat,Jamnagar,Female,16 to 18,4
Gujarat,Jamnagar,Female,Above 18,107
Gujarat,Jamnagar,Transgender,Below 12,0
Gujarat,Jamnagar,Transgender,12 to 16,0
Gujarat,Jamnagar,Transgender,16 to 18,0
Gujarat,Jamnagar,Transgender,Above 18,0
Gujarat,Junagadh,Male,Below 12,2
Gujarat,Junagadh,Male,12 to 16,0
Gujarat,Junagadh,Male,16 to 18,0
Gujarat,Junagadh,Male,Above 18,29
Gujarat,Junagadh,Female,Below 12,2
Gujarat,Junagadh,Female,12 to 16,0
Gujarat,Junagadh,Female,16 to 18,0
Gujarat,Junagadh,Female,Above 18,33
Gujarat,Junagadh,Transgender,Below 12,0
Gujarat,Junagadh,Transgender,12 to 16,0
Gujarat,Junagadh,Transgender,16 to 18,0
Gujarat,Junagadh,Transgender,Above 18,0
Gujarat,Kachchh East(G),Male,Below 12,0
Gujarat,Kachchh East(G),Male,12 to 16,4
Gujarat,Kachchh East(G),Male,16 to 18,1
Gujarat,Kachchh East(G),Male,Above 18,130
Gujarat,Kachchh East(G),Female,Below 12,4
Gujarat,Kachchh East(G),Female,12 to 16,28
Gujarat,Kachchh East(G),Female,16 to 18,43
Gujarat,Kachchh East(G),Female,Above 18,272
Gujarat,Kachchh East(G),Transgender,Below 12,0
Gujarat,Kachchh East(G),Transgender,12 to 16,0
Gujarat,Kachchh East(G),Transgender,16 to 18,0
Gujarat,Kachchh East(G),Transgender,Above 18,0
Gujarat,Kachchh West(B),Male,Below 12,2
Gujarat,Kachchh West(B),Male,12 to 16,6
Gujarat,Kachchh West(B),Male,16 to 18,4
Gujarat,Kachchh West(B),Male,Above 18,132
Gujarat,Kachchh West(B),Female,Below 12,4
Gujarat,Kachchh West(B),Female,12 to 16,22
Gujarat,Kachchh West(B),Female,16 to 18,28
Gujarat,Kachchh West(B),Female,Above 18,252
Gujarat,Kachchh West(B),Transgender,Below 12,0
Gujarat,Kachchh West(B),Transgender,12 to 16,0
Gujarat,Kachchh West(B),Transgender,16 to 18,0
Gujarat,Kachchh West(B),Transgender,Above 18,0
Gujarat,Kheda,Male,Below 12,12
Gujarat,Kheda,Male,12 to 16,0
Gujarat,Kheda,Male,16 to 18,0
Gujarat,Kheda,Male,Above 18,88
Gujarat,Kheda,Female,Below 12,20
Gujarat,Kheda,Female,12 to 16,0
Gujarat,Kheda,Female,16 to 18,0
Gujarat,Kheda,Female,Above 18,207
Gujarat,Kheda,Transgender,Below 12,0
Gujarat,Kheda,Transgender,12 to 16,0
Gujarat,Kheda,Transgender,16 to 18,0
Gujarat,Kheda,Transgender,Above 18,0
Gujarat,Mahisagar,Male,Below 12,5
Gujarat,Mahisagar,Male,12 to 16,1
Gujarat,Mahisagar,Male,16 to 18,1
Gujarat,Mahisagar,Male,Above 18,20
Gujarat,Mahisagar,Female,Below 12,2
Gujarat,Mahisagar,Female,12 to 16,1
Gujarat,Mahisagar,Female,16 to 18,59
Gujarat,Mahisagar,Female,Above 18,0
Gujarat,Mahisagar,Transgender,Below 12,0
Gujarat,Mahisagar,Transgender,12 to 16,0
Gujarat,Mahisagar,Transgender,16 to 18,0
Gujarat,Mahisagar,Transgender,Above 18,0
Gujarat,Mehsana,Male,Below 12,2
Gujarat,Mehsana,Male,12 to 16,0
Gujarat,Mehsana,Male,16 to 18,0
Gujarat,Mehsana,Male,Above 18,138
Gujarat,Mehsana,Female,Below 12,1
Gujarat,Mehsana,Female,12 to 16,0
Gujarat,Mehsana,Female,16 to 18,0
Gujarat,Mehsana,Female,Above 18,410
Gujarat,Mehsana,Transgender,Below 12,0
Gujarat,Mehsana,Transgender,12 to 16,0
Gujarat,Mehsana,Transgender,16 to 18,0
Gujarat,Mehsana,Transgender,Above 18,0
Gujarat,Morbi,Male,Below 12,0
Gujarat,Morbi,Male,12 to 16,0
Gujarat,Morbi,Male,16 to 18,0
Gujarat,Morbi,Male,Above 18,16
Gujarat,Morbi,Female,Below 12,0
Gujarat,Morbi,Female,12 to 16,0
Gujarat,Morbi,Female,16 to 18,0
Gujarat,Morbi,Female,Above 18,23
Gujarat,Morbi,Transgender,Below 12,0
Gujarat,Morbi,Transgender,12 to 16,0
Gujarat,Morbi,Transgender,16 to 18,0
Gujarat,Morbi,Transgender,Above 18,0
Gujarat,Narmada,Male,Below 12,1
Gujarat,Narmada,Male,12 to 16,0
Gujarat,Narmada,Male,16 to 18,0
Gujarat,Narmada,Male,Above 18,14
Gujarat,Narmada,Female,Below 12,1
Gujarat,Narmada,Female,12 to 16,0
Gujarat,Narmada,Female,16 to 18,0
Gujarat,Narmada,Female,Above 18,30
Gujarat,Narmada,Transgender,Below 12,0
Gujarat,Narmada,Transgender,12 to 16,0
Gujarat,Narmada,Transgender,16 to 18,0
Gujarat,Narmada,Transgender,Above 18,0
Gujarat,Navsari,Male,Below 12,4
Gujarat,Navsari,Male,12 to 16,0
Gujarat,Navsari,Male,16 to 18,0
Gujarat,Navsari,Male,Above 18,77
Gujarat,Navsari,Female,Below 12,5
Gujarat,Navsari,Female,12 to 16,1
Gujarat,Navsari,Female,16 to 18,0
Gujarat,Navsari,Female,Above 18,72
Gujarat,Navsari,Transgender,Below 12,0
Gujarat,Navsari,Transgender,12 to 16,0
Gujarat,Navsari,Transgender,16 to 18,0
Gujarat,Navsari,Transgender,Above 18,0
Gujarat,Panchmahal,Male,Below 12,6
Gujarat,Panchmahal,Male,12 to 16,0
Gujarat,Panchmahal,Male,16 to 18,0
Gujarat,Panchmahal,Male,Above 18,51
Gujarat,Panchmahal,Female,Below 12,9
Gujarat,Panchmahal,Female,12 to 16,0
Gujarat,Panchmahal,Female,16 to 18,0
Gujarat,Panchmahal,Female,Above 18,87
Gujarat,Panchmahal,Transgender,Below 12,0
Gujarat,Panchmahal,Transgender,12 to 16,0
Gujarat,Panchmahal,Transgender,16 to 18,0
Gujarat,Panchmahal,Transgender,Above 18,0
Gujarat,Patan,Male,Below 12,0
Gujarat,Patan,Male,12 to 16,0
Gujarat,Patan,Male,16 to 18,0
Gujarat,Patan,Male,Above 18,83
Gujarat,Patan,Female,Below 12,0
Gujarat,Patan,Female,12 to 16,0
Gujarat,Patan,Female,16 to 18,0
Gujarat,Patan,Female,Above 18,347
Gujarat,Patan,Transgender,Below 12,0
Gujarat,Patan,Transgender,12 to 16,0
Gujarat,Patan,Transgender,16 to 18,0
Gujarat,Patan,Transgender,Above 18,0
Gujarat,Porbandar,Male,Below 12,4
Gujarat,Porbandar,Male,12 to 16,0
Gujarat,Porbandar,Male,16 to 18,0
Gujarat,Porbandar,Male,Above 18,8
Gujarat,Porbandar,Female,Below 12,2
Gujarat,Porbandar,Female,12 to 16,1
Gujarat,Porbandar,Female,16 to 18,1
Gujarat,Porbandar,Female,Above 18,25
Gujarat,Porbandar,Transgender,Below 12,0
Gujarat,Porbandar,Transgender,12 to 16,0
Gujarat,Porbandar,Transgender,16 to 18,0
Gujarat,Porbandar,Transgender,Above 18,0
Gujarat,Rajkot City,Male,Below 12,0
Gujarat,Rajkot City,Male,12 to 16,0
Gujarat,Rajkot City,Male,16 to 18,9
Gujarat,Rajkot City,Male,Above 18,264
Gujarat,Rajkot City,Female,Below 12,0
Gujarat,Rajkot City,Female,12 to 16,0
Gujarat,Rajkot City,Female,16 to 18,12
Gujarat,Rajkot City,Female,Above 18,426
Gujarat,Rajkot City,Transgender,Below 12,0
Gujarat,Rajkot City,Transgender,12 to 16,0
Gujarat,Rajkot City,Transgender,16 to 18,0
Gujarat,Rajkot City,Transgender,Above 18,0
Gujarat,Rajkot Rural,Male,Below 12,3
Gujarat,Rajkot Rural,Male,12 to 16,2
Gujarat,Rajkot Rural,Male,16 to 18,0
Gujarat,Rajkot Rural,Male,Above 18,96
Gujarat,Rajkot Rural,Female,Below 12,1
Gujarat,Rajkot Rural,Female,12 to 16,26
Gujarat,Rajkot Rural,Female,16 to 18,37
Gujarat,Rajkot Rural,Female,Above 18,342
Gujarat,Rajkot Rural,Transgender,Below 12,0
Gujarat,Rajkot Rural,Transgender,12 to 16,0
Gujarat,Rajkot Rural,Transgender,16 to 18,0
Gujarat,Rajkot Rural,Transgender,Above 18,0
Gujarat,Sabarkantha,Male,Below 12,2
Gujarat,Sabarkantha,Male,12 to 16,0
Gujarat,Sabarkantha,Male,16 to 18,0
Gujarat,Sabarkantha,Male,Above 18,72
Gujarat,Sabarkantha,Female,Below 12,4
Gujarat,Sabarkantha,Female,12 to 16,0
Gujarat,Sabarkantha,Female,16 to 18,0
Gujarat,Sabarkantha,Female,Above 18,208
Gujarat,Sabarkantha,Transgender,Below 12,0
Gujarat,Sabarkantha,Transgender,12 to 16,0
Gujarat,Sabarkantha,Transgender,16 to 18,0
Gujarat,Sabarkantha,Transgender,Above 18,0
Gujarat,Surat City,Male,Below 12,213
Gujarat,Surat City,Male,12 to 16,23
Gujarat,Surat City,Male,16 to 18,34
Gujarat,Surat City,Male,Above 18,849
Gujarat,Surat City,Female,Below 12,106
Gujarat,Surat City,Female,12 to 16,12
Gujarat,Surat City,Female,16 to 18,99
Gujarat,Surat City,Female,Above 18,1344
Gujarat,Surat City,Transgender,Below 12,0
Gujarat,Surat City,Transgender,12 to 16,0
Gujarat,Surat City,Transgender,16 to 18,0
Gujarat,Surat City,Transgender,Above 18,0
Gujarat,Surat Rural,Male,Below 12,5
Gujarat,Surat Rural,Male,12 to 16,1
Gujarat,Surat Rural,Male,16 to 18,0
Gujarat,Surat Rural,Male,Above 18,67
Gujarat,Surat Rural,Female,Below 12,8
Gujarat,Surat Rural,Female,12 to 16,0
Gujarat,Surat Rural,Female,16 to 18,0
Gujarat,Surat Rural,Female,Above 18,87
Gujarat,Surat Rural,Transgender,Below 12,0
Gujarat,Surat Rural,Transgender,12 to 16,0
Gujarat,Surat Rural,Transgender,16 to 18,0
Gujarat,Surat Rural,Transgender,Above 18,0
Gujarat,Surendranagar,Male,Below 12,1
Gujarat,Surendranagar,Male,12 to 16,0
Gujarat,Surendranagar,Male,16 to 18,0
Gujarat,Surendranagar,Male,Above 18,23
Gujarat,Surendranagar,Female,Below 12,3
Gujarat,Surendranagar,Female,12 to 16,0
Gujarat,Surendranagar,Female,16 to 18,0
Gujarat,Surendranagar,Female,Above 18,37
Gujarat,Surendranagar,Transgender,Below 12,0
Gujarat,Surendranagar,Transgender,12 to 16,0
Gujarat,Surendranagar,Transgender,16 to 18,0
Gujarat,Surendranagar,Transgender,Above 18,0
Gujarat,Tapi,Male,Below 12,0
Gujarat,Tapi,Male,12 to 16,0
Gujarat,Tapi,Male,16 to 18,0
Gujarat,Tapi,Male,Above 18,16
Gujarat,Tapi,Female,Below 12,0
Gujarat,Tapi,Female,12 to 16,0
Gujarat,Tapi,Female,16 to 18,0
Gujarat,Tapi,Female,Above 18,14
Gujarat,Tapi,Transgender,Below 12,0
Gujarat,Tapi,Transgender,12 to 16,0
Gujarat,Tapi,Transgender,16 to 18,0
Gujarat,Tapi,Transgender,Above 18,0
Gujarat,Vadodara City,Male,Below 12,0
Gujarat,Vadodara City,Male,12 to 16,0
Gujarat,Vadodara City,Male,16 to 18,1
Gujarat,Vadodara City,Male,Above 18,259
Gujarat,Vadodara City,Female,Below 12,0
Gujarat,Vadodara City,Female,12 to 16,0
Gujarat,Vadodara City,Female,16 to 18,0
Gujarat,Vadodara City,Female,Above 18,334
Gujarat,Vadodara City,Transgender,Below 12,0
Gujarat,Vadodara City,Transgender,12 to 16,0
Gujarat,Vadodara City,Transgender,16 to 18,0
Gujarat,Vadodara City,Transgender,Above 18,0
Gujarat,Vadodara Rural,Male,Below 12,0
Gujarat,Vadodara Rural,Male,12 to 16,0
Gujarat,Vadodara Rural,Male,16 to 18,0
Gujarat,Vadodara Rural,Male,Above 18,67
Gujarat,Vadodara Rural,Female,Below 12,0
Gujarat,Vadodara Rural,Female,12 to 16,0
Gujarat,Vadodara Rural,Female,16 to 18,0
Gujarat,Vadodara Rural,Female,Above 18,131
Gujarat,Vadodara Rural,Transgender,Below 12,0
Gujarat,Vadodara Rural,Transgender,12 to 16,0
Gujarat,Vadodara Rural,Transgender,16 to 18,0
Gujarat,Vadodara Rural,Transgender,Above 18,0
Gujarat,Valsad,Male,Below 12,10
Gujarat,Valsad,Male,12 to 16,3
Gujarat,Valsad,Male,16 to 18,2
Gujarat,Valsad,Male,Above 18,73
Gujarat,Valsad,Female,Below 12,8
Gujarat,Valsad,Female,12 to 16,1
Gujarat,Valsad,Female,16 to 18,1
Gujarat,Valsad,Female,Above 18,124
Gujarat,Valsad,Transgender,Below 12,0
Gujarat,Valsad,Transgender,12 to 16,0
Gujarat,Valsad,Transgender,16 to 18,0
Gujarat,Valsad,Transgender,Above 18,0
Gujarat,W.Rly Ahmedabad,Male,Below 12,0
Gujarat,W.Rly Ahmedabad,Male,12 to 16,0
Gujarat,W.Rly Ahmedabad,Male,16 to 18,0
Gujarat,W.Rly Ahmedabad,Male,Above 18,10
Gujarat,W.Rly Ahmedabad,Female,Below 12,0
Gujarat,W.Rly Ahmedabad,Female,12 to 16,0
Gujarat,W.Rly Ahmedabad,Female,16 to 18,0
Gujarat,W.Rly Ahmedabad,Female,Above 18,5
Gujarat,W.Rly Ahmedabad,Transgender,Below 12,0
Gujarat,W.Rly Ahmedabad,Transgender,12 to 16,0
Gujarat,W.Rly Ahmedabad,Transgender,16 to 18,0
Gujarat,W.Rly Ahmedabad,Transgender,Above 18,0
Gujarat,W.Rly Vadodara,Male,Below 12,0
Gujarat,W.Rly Vadodara,Male,12 to 16,0
Gujarat,W.Rly Vadodara,Male,16 to 18,0
Gujarat,W.Rly Vadodara,Male,Above 18,10
Gujarat,W.Rly Vadodara,Female,Below 12,0
Gujarat,W.Rly Vadodara,Female,12 to 16,1
Gujarat,W.Rly Vadodara,Female,16 to 18,3
Gujarat,W.Rly Vadodara,Female,Above 18,11
Gujarat,W.Rly Vadodara,Transgender,Below 12,0
